timestamp,log_level,service,aws_service,instance_id,message,incident_type,severity,recommended_action,source_ip,region,environment,correlation_id,metadata
2025-12-29T18:45:58.591359,WARN,microservice-b,ecs,i-mno345pqr678,Docker container 718a1deffd39 OOMKilled,container_oom,high,increase_memory_limit,10.0.206.8,eu-west-1,staging,843d8d62-6cba-4d0c-817a-0541c7458eab,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-14T23:16:48.406547,FATAL,nodejs-service,rds,i-mno345pqr678,OutOfMemoryError in application order-service,memory_leak,high,increase_memory_limit,10.0.185.225,us-west-2,production,66b10766-8410-40bf-87e4-b89d441a76b8,"{""cpu_usage"": null, ""memory_usage"": 60.23813092990545, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T08:25:13.370513,ERROR,database,ecs,i-789ghi012jkl,High CPU utilization detected on instance i-456ghi789,high_cpu,medium,restart_service,10.0.66.191,us-east-1,staging,986b9a67-7b9c-4ab4-9cf2-cdd269bac833,"{""cpu_usage"": 81.98484480071802, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-18T11:32:16.549584,FATAL,web-server,ec2,i-789ghi012jkl,Failed to bind to address 10.0.92.227:6379,port_in_use,high,change_port,10.0.178.198,us-east-1,production,066a7fed-5fc9-45c2-b68c-ff30844a1ce9,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-12T23:07:56.482658,WARN,file-service,cloudwatch,i-mno345pqr678,Permission denied accessing /var/log/app.log,permission_denied,medium,rotate_credentials,10.0.209.129,eu-west-1,staging,9af7f3dc-af96-4f59-af15-d82e1e26c144,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-03T02:36:04.491432,ERROR,s3-connector,cloudwatch,i-mno345pqr678,Permission denied accessing /opt/data,permission_denied,medium,fix_permissions,10.0.152.253,us-east-1,staging,2cbb5734-11b6-4645-94a1-7e6381d65787,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-14T12:35:06.406499,FATAL,nodejs-service,alb,i-789ghi012jkl,Memory usage increased to 86% on java-app,memory_leak,critical,optimize_memory_usage,10.0.80.129,eu-west-1,staging,3906cf2b-ef11-4eef-a865-ee9f9f72ff34,"{""cpu_usage"": null, ""memory_usage"": 12.715368603780085, ""disk_usage"": null, ""response_time"": null}"
2026-01-11T21:23:14.616709,DEBUG,web-server,alb,i-abc123def456,Request processed successfully in 58ms,normal,info,none,10.0.221.18,us-east-1,staging,3732a3e2-6206-4bf4-ac40-56cf288be61d,"{""cpu_usage"": 52.30393813709216, ""memory_usage"": 41.02238101818129, ""disk_usage"": 67.75799873232407, ""response_time"": 407.6329298822178}"
2025-12-17T06:29:57.482504,ERROR,auth-service,rds,i-abc123def456,S3 bucket app-logs access forbidden,permission_denied,high,fix_permissions,10.0.5.16,eu-west-1,production,3d681c84-675c-4a9d-91cc-f30a7938a2eb,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T09:38:18.443681,WARN,backup-service,alb,i-abc123def456,Disk usage at 90% on volume vol-def456,disk_full,high,archive_old_data,10.0.24.203,eu-west-1,production,c18566db-9708-4be3-a119-09eb2a3d205e,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 72.66357364119526, ""response_time"": null}"
2026-01-04T16:39:30.530084,FATAL,database,ecs,i-789ghi012jkl,Socket bind failed: address already in use,port_in_use,medium,restart_service,10.0.34.194,us-east-1,production,b2ad77ce-99fd-4911-aff8-9992e00af70f,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-25T14:04:30.397951,ERROR,database,cloudwatch,i-789ghi012jkl,High CPU utilization detected on instance i-456ghi789,high_cpu,high,scale_horizontally,10.0.31.215,eu-west-1,development,01433b2f-870d-4cf2-9483-83ea4ab92da8,"{""cpu_usage"": 27.264931150000393, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-20T12:38:48.454376,WARN,backup-service,ecs,i-789ghi012jkl,Log rotation failed due to insufficient disk space,disk_full,medium,archive_old_data,10.0.103.2,us-west-2,development,f664bf82-d4c9-4c46-b4b2-1f6eeb5b8363,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 16.4828120263252, ""response_time"": null}"
2025-12-25T03:00:14.642155,INFO,database,rds,i-789ghi012jkl,Database query executed in 190ms,normal,info,none,10.0.34.36,us-east-1,production,cb454396-63e9-4944-9ab6-10fede146574,"{""cpu_usage"": 28.95248049234699, ""memory_usage"": 68.98436200978641, ""disk_usage"": 49.804724136008076, ""response_time"": 123.3530313961155}"
2025-12-26T07:23:35.542032,ERROR,cache-service,lambda,i-abc123def456,Failed to bind to address 10.0.184.125:8080,port_in_use,high,change_port,10.0.1.201,us-west-2,production,cb73962c-32bd-4713-9529-3e2ee3c5348e,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-19T21:25:25.565978,ERROR,api-service,ec2,i-mno345pqr678,MySQL connection refused on db-prod.us-east-1.rds.amazonaws.com,db_connection_failure,high,restart_database,10.0.104.85,us-west-2,production,ca557512-fca0-4c14-a966-6d879ebef759,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-15T18:46:55.527148,ERROR,web-server,lambda,i-mno345pqr678,Cannot start service on port 5432: port occupied,port_in_use,high,change_port,10.0.37.11,us-east-1,development,72bcf35d-5f18-41a0-b2fa-72e7dd81ead6,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-25T13:08:14.632405,DEBUG,database,lambda,i-abc123def456,Configuration reloaded successfully,normal,info,none,10.0.167.12,us-west-2,staging,e31468eb-c5b6-4f20-ab81-0a92069abb1b,"{""cpu_usage"": 29.466218870702352, ""memory_usage"": 39.33299049718646, ""disk_usage"": 36.95565124327738, ""response_time"": 151.06536143548442}"
2025-12-25T12:03:07.491545,FATAL,file-service,lambda,i-abc123def456,IAM role lambda-role lacks permission for s3:GetObject,permission_denied,medium,update_iam_policy,10.0.91.111,us-east-1,staging,4809e8b5-c067-4207-a8f7-fdfd2b5d7855,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T08:29:52.506318,FATAL,scheduler,alb,i-789ghi012jkl,Fatal error in api-service: connection refused,service_crash,high,check_dependencies,10.0.39.2,eu-west-1,staging,b1e7d7e8-c467-423d-a4d7-90d87e0b156a,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 576.1376777755758}"
2026-01-08T22:38:14.653325,DEBUG,database,cloudwatch,i-abc123def456,Backup completed for database users,normal,info,none,10.0.151.167,us-west-2,staging,bd7c7c80-76df-4a58-b636-13e92b114d43,"{""cpu_usage"": 57.78035660218731, ""memory_usage"": 69.30658827313886, ""disk_usage"": 32.502027238943285, ""response_time"": 255.32827552450843}"
2026-01-06T15:41:57.569943,WARN,database,lambda,i-789ghi012jkl,Connection pool exhausted for database orders,db_connection_failure,high,restart_database,10.0.57.226,us-east-1,staging,ee1528bf-20d0-4931-a4bf-a78f3e3dd149,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-21T06:21:27.551668,FATAL,database,alb,i-mno345pqr678,Failed to connect to PostgreSQL: connection refused,db_connection_failure,high,restart_database,10.0.30.119,us-west-2,production,f4d9f819-97a2-4646-be8b-c27a64cd067d,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-13T05:41:47.609586,WARN,microservice-a,alb,i-789ghi012jkl,Container c6ae2e1142c9 killed by OOM killer,container_oom,critical,increase_memory_limit,10.0.224.223,eu-west-1,development,cf23c6eb-8aa1-4733-b507-8dd46e165b45,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-26T22:31:08.519003,FATAL,api-service,cloudwatch,i-mno345pqr678,Fatal error in scheduler: timeout,service_crash,high,restart_service,10.0.104.40,us-east-1,staging,47998a19-27fe-4444-8411-dbd9fdb1ac74,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 2904.3254951518816}"
2025-12-23T18:59:14.663306,INFO,api-service,lambda,i-789ghi012jkl,Health check passed for service web,normal,info,none,10.0.207.224,us-west-2,staging,630f4080-99e2-4506-bbfe-a29c226a87b2,"{""cpu_usage"": 10.344450504610212, ""memory_usage"": 21.59848394484261, ""disk_usage"": 74.4063681596208, ""response_time"": 300.5779715650005}"
2025-12-17T12:33:42.386196,FATAL,worker-service,lambda,i-abc123def456,Load average: 14.44 exceeds threshold,high_cpu,medium,optimize_code,10.0.164.218,us-west-2,development,5940b2d2-5ee2-46cc-af77-d83c203685a4,"{""cpu_usage"": 70.46437648696474, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-07T20:20:14.630142,DEBUG,api-service,rds,i-abc123def456,Configuration reloaded successfully,normal,info,none,10.0.85.104,us-east-1,staging,53c09e29-7d8b-43d5-a49c-ad26da260b47,"{""cpu_usage"": 55.264591249462235, ""memory_usage"": 20.190544427908996, ""disk_usage"": 66.16456254571577, ""response_time"": 491.2005762276605}"
2025-12-28T22:11:50.569094,WARN,database,alb,i-abc123def456,MySQL connection refused on db-staging.us-east-1.rds.amazonaws.com,db_connection_failure,critical,increase_connection_pool,10.0.152.255,us-west-2,staging,bc9b2e10-b9c2-4295-8db0-f5cf53273db0,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T12:58:18.445696,ERROR,database,alb,i-abc123def456,Database write failed: disk full on /opt/data,disk_full,critical,archive_old_data,10.0.166.168,us-east-1,production,0c5cfdac-ee92-4a36-a104-5fbc7e9f0b9c,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 30.87118119707718, ""response_time"": null}"
2026-01-11T01:34:14.664116,DEBUG,cache,alb,i-abc123def456,SSL certificate renewed for api.example.com,normal,info,none,10.0.94.10,us-east-1,staging,ddd8cb9b-0991-4e75-a518-96d517d4bf27,"{""cpu_usage"": 20.141525120097256, ""memory_usage"": 30.08221981758993, ""disk_usage"": 55.61542189505082, ""response_time"": 290.0718306255338}"
2025-12-22T22:07:14.613431,DEBUG,database,cloudwatch,i-abc123def456,Database query executed in 145ms,normal,info,none,10.0.42.151,us-east-1,staging,35e44161-d927-48e8-9a1c-17a163288f19,"{""cpu_usage"": 44.705996986611574, ""memory_usage"": 63.7737345936357, ""disk_usage"": 68.3018764107525, ""response_time"": 129.589642990323}"
2025-12-25T01:43:45.400689,FATAL,java-app,ecs,i-abc123def456,Memory allocation failed for process 5350,memory_leak,high,restart_service,10.0.47.81,eu-west-1,staging,3328a0ea-3a7f-4a7d-a28d-b858ba674fa9,"{""cpu_usage"": null, ""memory_usage"": 14.30078263360115, ""disk_usage"": null, ""response_time"": null}"
2025-12-26T10:17:14.631722,DEBUG,api-service,cloudwatch,i-abc123def456,Cache hit for key cache_296,normal,info,none,10.0.72.1,us-east-1,staging,7e72e422-ac01-4983-8d80-b5fb896749fe,"{""cpu_usage"": 43.34110396259904, ""memory_usage"": 64.32256746947562, ""disk_usage"": 79.4792613763291, ""response_time"": 230.86624724918713}"
2025-12-26T07:06:14.618417,DEBUG,database,rds,i-789ghi012jkl,SSL certificate renewed for web.example.com,normal,info,none,10.0.164.32,us-east-1,staging,0f45c622-32f3-43ea-8086-7e93cf5fb3ac,"{""cpu_usage"": 55.307711722129504, ""memory_usage"": 22.323725153593475, ""disk_usage"": 78.23702126105813, ""response_time"": 305.1046547057206}"
2025-12-15T10:09:50.468376,WARN,auth-service,lambda,i-789ghi012jkl,IAM role app-role lacks permission for s3:GetObject,permission_denied,medium,update_iam_policy,10.0.96.255,eu-west-1,development,b9fb39dc-006e-46d2-b5fc-02180388ab37,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-24T01:03:58.431865,WARN,backup-service,ec2,i-mno345pqr678,No space left on device /dev/sdb1,disk_full,high,clean_logs,10.0.127.233,us-east-1,production,59b3dd2a-f14f-4321-be9b-ebc12ed8bd79,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 69.10489281032018, ""response_time"": null}"
2025-12-22T02:18:19.595706,WARN,microservice-b,rds,i-789ghi012jkl,Container b33821a1b8f5 killed by OOM killer,container_oom,critical,optimize_memory_usage,10.0.94.227,eu-west-1,development,eb6a46b6-7739-48cb-a67e-418e5ff31d7b,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-18T17:33:48.550307,ERROR,database,ec2,i-mno345pqr678,Socket bind failed: address already in use,port_in_use,high,kill_conflicting_process,10.0.86.95,us-west-2,production,5c0782df-0722-41c9-a4ec-737e252a5539,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T13:32:14.620835,DEBUG,api-service,alb,i-abc123def456,Log rotation completed for access.log,normal,info,none,10.0.30.221,us-east-1,staging,0aa732a7-8ef0-4fcd-9d4a-93f71d3c5dc4,"{""cpu_usage"": 33.6793662216432, ""memory_usage"": 51.65346037300382, ""disk_usage"": 50.802821837901945, ""response_time"": 460.92606290381605}"
2026-01-03T22:31:14.660665,DEBUG,cache,ec2,i-abc123def456,Configuration reloaded successfully,normal,info,none,10.0.169.183,us-west-2,production,d982ce4b-08cc-46ba-b6ce-2bfa9911cdc9,"{""cpu_usage"": 15.437566273596472, ""memory_usage"": 46.533127171619995, ""disk_usage"": 60.301712218583376, ""response_time"": 286.7911822842208}"
2026-01-01T02:48:40.529479,ERROR,web-server,lambda,i-789ghi012jkl,Network port 6379 conflict detected,port_in_use,medium,change_port,10.0.92.3,us-west-2,staging,36fd351b-4257-4f77-9f73-83afb2531fa3,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-23T08:06:35.545216,WARN,database,ec2,i-mno345pqr678,Cannot start service on port 8080: port occupied,port_in_use,high,restart_service,10.0.123.82,eu-west-1,production,1008e9c9-e566-428b-8d65-5060f85d4f39,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-15T16:02:41.557357,WARN,database,lambda,i-abc123def456,Redis connection failed: auth failed,db_connection_failure,high,check_network,10.0.146.233,us-west-2,production,451ee087-3d4e-43df-a581-1b57c302538d,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-28T07:51:53.606482,WARN,microservice-a,ec2,i-mno345pqr678,Pod api-2374 evicted due to memory pressure,container_oom,high,restart_container,10.0.155.113,eu-west-1,development,f91f8fe6-8bd8-44d8-b500-62e215f27c44,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-04T02:30:14.617431,INFO,database,rds,i-abc123def456,SSL certificate renewed for api.example.com,normal,info,none,10.0.89.93,us-west-2,staging,fae7c9b9-2a24-443b-bec7-40f1abc90998,"{""cpu_usage"": 30.583995827748208, ""memory_usage"": 50.33104388524474, ""disk_usage"": 49.42538941669588, ""response_time"": 165.56397082941814}"
2026-01-02T13:44:01.440796,FATAL,backup-service,rds,i-mno345pqr678,No space left on device /dev/sdb1,disk_full,medium,expand_volume,10.0.133.8,eu-west-1,production,83b01900-2541-4709-bda4-0745bbca5a19,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 49.2703527497549, ""response_time"": null}"
2025-12-29T08:06:54.459452,WARN,log-service,ec2,i-mno345pqr678,Database write failed: disk full on /opt/data,disk_full,medium,archive_old_data,10.0.56.61,us-west-2,development,31771eff-5407-4975-9615-7342050cadb3,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 59.15977224110867, ""response_time"": null}"
2025-12-16T11:07:58.380846,WARN,database,ec2,i-mno345pqr678,CPU throttling detected on container cb07fc517178,high_cpu,medium,restart_service,10.0.43.153,us-west-2,staging,3f0b7d02-ce08-4912-aa00-7cdd639a37fe,"{""cpu_usage"": 80.81678698689446, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-10T23:33:21.381461,FATAL,api-gateway,lambda,i-789ghi012jkl,CPU usage exceeded 90% for 5 minutes,high_cpu,critical,optimize_code,10.0.184.155,eu-west-1,development,6fde42c6-7fea-4807-ad93-99e1b3c7085e,"{""cpu_usage"": 4.276660128238374, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-22T02:42:37.397449,FATAL,api-gateway,alb,i-abc123def456,CPU throttling detected on container a2e1310a9cfb,high_cpu,medium,scale_horizontally,10.0.206.145,eu-west-1,production,ab378247-cc07-49d1-b7eb-57d08bcf14d2,"{""cpu_usage"": 67.43707742215561, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-13T21:26:33.449182,WARN,database,lambda,i-mno345pqr678,No space left on device /dev/nvme0n1p1,disk_full,critical,archive_old_data,10.0.181.133,eu-west-1,development,5005fda1-573e-4415-8596-217661850cb8,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 36.42424826731454, ""response_time"": null}"
2025-12-16T23:34:20.557628,WARN,cache-service,ecs,i-mno345pqr678,Connection pool exhausted for database products,db_connection_failure,high,restart_database,10.0.42.145,us-west-2,production,0740c02b-f38b-4445-add4-d59b0f197374,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T08:16:14.637118,DEBUG,cache,cloudwatch,i-789ghi012jkl,Cache hit for key cache_949,normal,info,none,10.0.51.23,us-west-2,production,5148ad49-9d81-4231-a529-5c999ef7e8ab,"{""cpu_usage"": 27.584310657506368, ""memory_usage"": 52.63992859160697, ""disk_usage"": 35.71739507248087, ""response_time"": 79.23952583495144}"
2025-12-22T15:53:14.652965,DEBUG,database,rds,i-abc123def456,Health check passed for service api,normal,info,none,10.0.170.71,us-east-1,staging,008c5e43-1981-404d-bbaf-1cfc09f0f9c6,"{""cpu_usage"": 39.994299257564926, ""memory_usage"": 25.252136538141162, ""disk_usage"": 61.60948898623038, ""response_time"": 471.97528987360084}"
2026-01-05T00:31:33.503788,ERROR,worker,ec2,i-mno345pqr678,Unexpected termination of process 3814,service_crash,critical,restart_service,10.0.89.79,us-east-1,production,788fae2a-80ed-4861-8c7a-df4449cff422,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 4927.552539968166}"
2025-12-28T11:05:14.617099,INFO,api-service,lambda,i-abc123def456,Scheduled job cleanup completed successfully,normal,info,none,10.0.239.180,us-east-1,production,590566ed-48f4-4ef6-b016-b87a5fed0c44,"{""cpu_usage"": 39.72345335888109, ""memory_usage"": 50.95592664512235, ""disk_usage"": 54.937722804960664, ""response_time"": 356.48971025847624}"
2026-01-06T12:52:24.424778,FATAL,nodejs-service,alb,i-abc123def456,OutOfMemoryError in application user-service,memory_leak,high,optimize_memory_usage,10.0.95.105,us-west-2,staging,6d926036-8dc8-4dbf-a92d-6c1313215b90,"{""cpu_usage"": null, ""memory_usage"": 23.1455767521072, ""disk_usage"": null, ""response_time"": null}"
2026-01-06T05:28:17.377024,FATAL,database,ec2,i-789ghi012jkl,Process consuming excessive CPU: postgres,high_cpu,medium,restart_service,10.0.4.235,us-west-2,production,3462139a-7dd9-48b7-9c33-960ef414f271,"{""cpu_usage"": 96.0494996324425, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-20T02:25:14.666079,DEBUG,web-server,ec2,i-abc123def456,Log rotation completed for app.log,normal,info,none,10.0.119.129,us-east-1,staging,9facde1c-0425-4364-89ec-0856742e4658,"{""cpu_usage"": 53.97808243573753, ""memory_usage"": 28.789105579537527, ""disk_usage"": 56.7350759853463, ""response_time"": 497.523419833859}"
2025-12-22T01:39:48.382928,WARN,web-server,ecs,i-mno345pqr678,Process consuming excessive CPU: redis,high_cpu,medium,restart_service,10.0.51.140,eu-west-1,development,9b59298a-6d06-4918-b32e-de65fbb8d971,"{""cpu_usage"": 53.47772126128467, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T20:27:14.629212,DEBUG,web-server,ec2,i-abc123def456,Cache hit for key cache_411,normal,info,none,10.0.175.234,us-east-1,production,63fcc9af-6c11-45ac-a390-a32f3b40546f,"{""cpu_usage"": 35.515527260007, ""memory_usage"": 54.47598513923411, ""disk_usage"": 72.31872077965663, ""response_time"": 191.17672082184473}"
2025-12-19T05:17:56.543721,ERROR,database,ecs,i-789ghi012jkl,Failed to bind to address 10.0.174.196:5432,port_in_use,medium,restart_service,10.0.123.220,eu-west-1,development,7118f22a-59f6-4556-91f0-288c63b79ede,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-19T03:49:07.584561,ERROR,microservice-a,lambda,i-789ghi012jkl,Pod api-6993 evicted due to memory pressure,container_oom,high,increase_memory_limit,10.0.174.14,us-east-1,development,e20c8eb8-9357-4e03-bb54-373b94625321,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-31T13:17:05.411780,WARN,cache-service,lambda,i-abc123def456,Java heap space exceeded on cache-service,memory_leak,critical,increase_memory_limit,10.0.88.193,us-east-1,development,5503ed9d-a05c-4fc5-b44f-6d50c08deb09,"{""cpu_usage"": null, ""memory_usage"": 3.51330389617055, ""disk_usage"": null, ""response_time"": null}"
2026-01-06T10:36:11.385572,WARN,worker-service,alb,i-abc123def456,Load average: 6.59 exceeds threshold,high_cpu,critical,optimize_code,10.0.77.137,eu-west-1,staging,6671d1df-f6e8-4003-98e6-b86bf2789ba5,"{""cpu_usage"": 72.87155089715496, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-02T17:08:53.509391,WARN,worker,lambda,i-abc123def456,Service scheduler crashed with exit code 2,service_crash,critical,restart_service,10.0.114.8,us-west-2,production,1d8cff91-b355-43c1-8a34-c630d1fdb9b8,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 1838.4301854849646}"
2026-01-06T02:33:04.548295,FATAL,database,cloudwatch,i-mno345pqr678,Port 3000 already in use by process 1586,port_in_use,high,kill_conflicting_process,10.0.90.23,us-west-2,production,c1741b05-b11e-4b98-8173-51f9b0697503,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-04T23:23:21.608858,WARN,worker-pod,alb,i-abc123def456,Pod worker-9073 evicted due to memory pressure,container_oom,critical,optimize_memory_usage,10.0.249.152,us-west-2,staging,744cd1f9-1a28-4c94-9d7c-d07d009c2d37,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-03T11:36:14.662816,DEBUG,cache,ecs,i-789ghi012jkl,Scheduled job backup completed successfully,normal,info,none,10.0.249.243,us-east-1,staging,3465a2cd-20c7-4f77-834a-1d5a8bcd825e,"{""cpu_usage"": 23.93626259339745, ""memory_usage"": 57.59308902124182, ""disk_usage"": 62.19690028224499, ""response_time"": 471.5311114738382}"
2025-12-29T08:25:54.562523,ERROR,database,alb,i-mno345pqr678,Failed to connect to PostgreSQL: null pointer exception,db_connection_failure,critical,restart_database,10.0.154.62,eu-west-1,production,2a86f179-6398-4cd0-85ef-312f62f84c6f,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2026-01-09T06:51:14.393816,WARN,worker-service,alb,i-mno345pqr678,CPU usage exceeded 90% for 5 minutes,high_cpu,critical,optimize_code,10.0.64.69,eu-west-1,development,b216e651-1dc8-47e2-bea3-68d73f7a740f,"{""cpu_usage"": 5.018181401124789, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-15T01:00:21.447472,WARN,file-storage,lambda,i-mno345pqr678,Database write failed: disk full on /tmp,disk_full,high,clean_logs,10.0.245.224,eu-west-1,production,2cea7948-01b6-4598-b9a6-809218ffeb68,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 0.10450479375182509, ""response_time"": null}"
2026-01-06T08:00:14.662856,DEBUG,web-server,lambda,i-789ghi012jkl,Backup completed for database products,normal,info,none,10.0.190.54,us-west-2,staging,adf36d98-7529-48e3-b5e1-6c0286b2f7ad,"{""cpu_usage"": 14.347337505924825, ""memory_usage"": 62.15806154584707, ""disk_usage"": 70.40826283720455, ""response_time"": 476.30828791931714}"
2026-01-12T00:10:14.652548,DEBUG,api-service,lambda,i-789ghi012jkl,SSL certificate renewed for web.example.com,normal,info,none,10.0.31.84,us-east-1,staging,4785f238-9a1c-4d41-9a57-caba2195d339,"{""cpu_usage"": 20.53949281110586, ""memory_usage"": 29.66494197778293, ""disk_usage"": 49.42918351792824, ""response_time"": 429.4658150166823}"
2026-01-09T13:32:19.432620,ERROR,database,lambda,i-mno345pqr678,Database write failed: disk full on /opt/data,disk_full,medium,expand_volume,10.0.57.74,us-east-1,development,647b3add-77c1-4875-b64f-9f5f418244ed,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": 66.32532285390765, ""response_time"": null}"
2025-12-17T16:25:38.512030,ERROR,scheduler,ec2,i-abc123def456,Application order-service stopped responding,service_crash,critical,rollback_deployment,10.0.69.216,us-west-2,production,1d356474-d078-4679-afd3-d373c9655179,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": 2771.3663798417133}"
2026-01-05T18:14:53.422373,ERROR,java-app,alb,i-abc123def456,Memory allocation failed for process 6664,memory_leak,high,increase_memory_limit,10.0.87.123,us-west-2,development,0d9dae7f-586d-4c60-a78e-39a67e65c7ea,"{""cpu_usage"": null, ""memory_usage"": 50.47684358756543, ""disk_usage"": null, ""response_time"": null}"
2025-12-27T13:50:27.418131,ERROR,nodejs-service,ec2,i-mno345pqr678,Java heap space exceeded on nodejs-service,memory_leak,high,increase_memory_limit,10.0.179.18,eu-west-1,production,b58a2e17-fb29-423e-ab52-c415d88b1cee,"{""cpu_usage"": null, ""memory_usage"": 6.910497128461934, ""disk_usage"": null, ""response_time"": null}"
2026-01-09T10:29:14.659949,INFO,api-service,lambda,i-789ghi012jkl,Cache hit for key cache_241,normal,info,none,10.0.90.37,us-east-1,staging,b2633d34-855d-4fb3-b959-5ba681b1d198,"{""cpu_usage"": 23.66276765106124, ""memory_usage"": 23.636140292957702, ""disk_usage"": 54.5756525738956, ""response_time"": 359.05978166957794}"
2026-01-08T02:29:21.427993,ERROR,nodejs-service,ec2,i-789ghi012jkl,Java heap space exceeded on cache-service,memory_leak,high,optimize_memory_usage,10.0.227.200,us-east-1,staging,c577ad9a-3cad-45a2-8ecd-62cb5cb1edcb,"{""cpu_usage"": null, ""memory_usage"": 6.216009617339957, ""disk_usage"": null, ""response_time"": null}"
2025-12-31T21:53:56.486892,WARN,file-service,rds,i-abc123def456,IAM role service-role lacks permission for s3:GetObject,permission_denied,medium,update_iam_policy,10.0.237.234,us-east-1,staging,58ec860a-9d16-4939-b7de-5c9410c2cabe,"{""cpu_usage"": null, ""memory_usage"": null, ""disk_usage"": null, ""response_time"": null}"
2025-12-22T09:22:02.430801,FATAL,cache-service,alb,i-abc123def456,Container e6252614eee1 killed due to OOM,memory_leak,high,increase_memory_limit,10.0.206.184,us-east-1,staging,ee211f4e-4f16-4e98-884c-0bf665964aef,"{""cpu_usage"": null, ""memory_usage"": 29.086514881189352, ""disk_usage"": null, ""response_time"": null}"
